business_name;category;subcategory;city;province;region;address;website;email;phone;instagram_username;instagram_url;facebook_url;contact_name;source;source_url;provenienza;data_quality;score;priority;notes;found_at;osm_id
"Ambulatorio Veterinario ""Santo Spirito""";Veterinari;;Bari;BA;Puglia;Via Suor Maria Lucchesi 14, 70127;;ambulatoriosantospirito@gmail.com;+39 0806457415;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/12111046009;automatica;62;62;C;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T15:54:00Z;12111046009
Ambulatorio Veterinario Dott.Pesce-Dott.ssa Piumelli;Veterinari;;Bari;BA;Puglia;Via Angelantonio Maiorano 22, 70128;;piumellipesce@gmail.com;+39 0805304680;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/329777992;automatica;62;62;C;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T15:54:00Z;329777992
Unità Sanitaria Locale - BA/10 Veterinario;Veterinari;;Bari;BA;Puglia;Via dei Mille 29, 70126;;;+39 0805842379;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/13941729101;automatica;54;48;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T15:54:00Z;13941729101
My Vets;Veterinari;;Bari;BA;Puglia;;https://www.my-vets.it/;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/12694054160;automatica;46;42;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T15:54:00Z;12694054160
Clinica veterinaria Camillo Rosalba;Veterinari;;Bari;BA;Puglia;Via Camillo Rosalba, 70124;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/1714639009;automatica;46;36;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T15:54:00Z;1714639009
"Ambulatorio Veterinario ""Artù""";Veterinari;;Bari;BA;Puglia;Via Luigi Einaudi;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/12441470947;automatica;46;36;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T15:54:00Z;12441470947
Clinica Veterinaria Città di Bari;Veterinari;;Bari;BA;Puglia;Via Michele Galiani 7 B, 70125;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/3953894072;automatica;46;36;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T15:54:00Z;3953894072
ASL Bari - Servizio Igiene e Assistenza Veterinaria;Veterinari;;Bari;BA;Puglia;Via Andrea Angiulli 40;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/1962621992;automatica;46;36;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T15:54:00Z;1962621992
Einaudi;Veterinari;;Bari;BA;Puglia;Via Napoleone Colajanni;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/7150936899;automatica;46;36;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T15:54:00Z;7150936899
Veterinario;Veterinari;;Bari;BA;Puglia;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/648463741;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T15:54:00Z;648463741
Ambulatorio Dir. San. Cornel Petcu;Veterinari;;Bitonto;BA;Puglia;Via Massimo D'Azeglio 15, 70032;;;;;;;Cornel Petcu;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/5763293837;automatica;54;42;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-05T19:49:29Z;5763293837
Ambulatorio Veterinario Dr. Tiralosi Sebastian;Veterinari;;Brindisi;BR;Puglia;Via Materdomini 64, 72100;http://www.ambulatorioveterinariotiralosi.it/;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/4177950309;automatica;54;50;C;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-03T15:37:15Z;4177950309
Ambulatorio veterinario Dottoressa Serena Zinzi;Veterinari;;Brindisi;BR;Puglia;;;;+39 3287340654;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/6389331072;automatica;46;40;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-03T15:37:15Z;6389331072
Ambulatorio Veterniario Mediterraneo;Veterinari;;Brindisi;BR;Puglia;Via Sant'Angelo 65;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/6090691862;automatica;46;36;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-03T15:37:15Z;6090691862
Studio veterinario;Veterinari;;Brindisi;BR;Puglia;Via Bastioni San Giacomo 24;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/7182316481;automatica;46;36;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-03T15:37:15Z;7182316481
Studio Veterinario Dottor Barletta;Veterinari;;Brindisi;BR;Puglia;Via ammiraglio Cagni 32;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/6336093663;automatica;46;36;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-03T15:37:15Z;6336093663
Ambulatorio Veterinario Santa Chiara;Veterinari;;Brindisi;BR;Puglia;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/6404797883;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-03T15:37:15Z;6404797883
Ambulatorio veterinario Dott. Sassara;Veterinari;;Bisceglie;BT;Puglia;Via dell'Emancipazione 15, 76011;;;+39 3494296698;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/5859247026;automatica;54;48;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-06T02:21:18Z;5859247026
Centro Veterinario Konrad Lorenz;Veterinari;;Trani;BT;Puglia;Via Giovanni Falcone 18, 76125;;;+39 0883589090;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/2522472300;automatica;54;48;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-06T02:14:23Z;2522472300
Centro Medico Veterinario;Veterinari;;Cerignola;FG;Puglia;Via Pasquale Specchio 10, 71042;;;+39 0885423769;;;;dott. Michele Monopoli;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/3689748336;automatica;62;54;C;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-05T14:24:58Z;3689748336
Dott. Di Cesare;Veterinari;;Foggia;FG;Puglia;Via Alfredo Guglielmi 54;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/3683068807;automatica;46;36;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-02T10:18:57Z;3683068807
Dott.ssa Luprano;Veterinari;;Foggia;FG;Puglia;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/3681442711;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-02T10:18:57Z;3681442711
Dott. Di Michele;Veterinari;;Foggia;FG;Puglia;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/3681432528;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-02T10:18:57Z;3681432528
Centro Veterinario Lupiae;Veterinari;;Lecce;LE;Puglia;Viale Giuseppe Grassi 1/H, 73100;;centroveterinariolupiae@gmail.com;+39 3245658489;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/13779633801;automatica;62;62;C;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-03T10:34:35Z;13779633801
Clinica Veterinaria Privata Città Di Lecce;Veterinari;;Lecce;LE;Puglia;Via di Ussano 51, 73100;;;+39 0832309203;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/4157059596;automatica;54;48;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-03T10:34:35Z;4157059596
Ambulatorio Veterinario LeucaVet;Veterinari;;Lecce;LE;Puglia;Via Pordenone 25, 73100;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/4111139706;automatica;46;36;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-03T10:34:35Z;4111139706
Ambulatorio Veterinario;Veterinari;;Lecce;LE;Puglia;Via Gabriele Caiulo 12;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/10882878139;automatica;46;36;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-03T10:34:35Z;10882878139
Medico Veterinario Dott Castore;Veterinari;;Taranto;TA;Puglia;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/5305237958;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T20:22:52Z;5305237958
Veterinaria Barone Rossi;Veterinari;;Cagliari;CA;Sardegna;Via Barone Salvatore Rossi 15;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/2592872365;automatica;46;36;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-02T10:18:52Z;2592872365
Clinica San Giuseppe;Veterinari;;Cagliari;CA;Sardegna;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/6027843485;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-02T10:18:52Z;6027843485
Gelavet;Veterinari;;Gela;CL;Sicilia;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/6179305821;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-04T02:18:05Z;6179305821
Etnapet;Veterinari;;Catania;CT;Sicilia;;http://www.fisioetnapet.it/;info@fisioetnapet.it;+39 3396894684;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/8975796006;automatica;62;68;B;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T15:54:13Z;8975796006
Centro Veterinario del Bosco;Veterinari;;Catania;CT;Sicilia;Via Romano 58, 95125;https://www.salvatoreronsisvalle.it/index.php;;+39 3288712329;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/13233239632;automatica;62;62;C;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T15:54:13Z;13233239632
Clinica Veterinaria Vetnea;Veterinari;;Catania;CT;Sicilia;;https://www.vetnea.it/;;+39 0957183913;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/13233239631;automatica;54;54;C;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T15:54:13Z;13233239631
Ambulatorio Veterinario 4 Zampe;Veterinari;;Catania;CT;Sicilia;Via Firenze 203;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/8988419446;automatica;46;36;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T15:54:13Z;8988419446
Dott. Consoli;Veterinari;;Catania;CT;Sicilia;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/500016036;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T15:54:13Z;500016036
Ambulatorio veterinario;Veterinari;;Messina;ME;Sicilia;Via Aurelio Saffi 64, 98123;;;;;;;dott. Antonino Barbuscia;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/3770174133;automatica;54;42;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T16:00:51Z;3770174133
Nino Di Marco;Veterinari;;Messina;ME;Sicilia;;;;+39 0902927565;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/5209662887;automatica;46;40;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T16:00:51Z;5209662887
Veterinaria Rita Catanese;Veterinari;;Messina;ME;Sicilia;Viale San Martino 367 A, 98124;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/2557683579;automatica;46;36;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T16:00:51Z;2557683579
Clinica Veterinaria Arkè;Veterinari;;Palermo;PA;Sicilia;Via Giuseppe Pollaci 8,10, 90135;https://www.arkevet.net/chisiamo.html;info@arkevet.net;+39 0912539870;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/5100685898;automatica;69;76;B;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T12:49:43Z;5100685898
Centro Veterinario Animali Esotici;Veterinari;;Palermo;PA;Sicilia;Viale Regione Siciliana Sud Est 422, 90129;https://www.veterinarioesoticipalermo.it/;centrovetanimaliesotici@gmail.com;;;;https://www.facebook.com/CentroVeterinarioPerAnimaliEsotici;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/5412716530;automatica;69;71;B;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T12:49:43Z;5412716530
Clinica Primavera;Veterinari;;Palermo;PA;Sicilia;Largo primavera 11, 90143;https://www.clinicaveterinariaprimavera.it/;;+39 0915076230;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/10792735770;automatica;62;62;C;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T12:49:43Z;10792735770
Ambulatorio veterinario;Veterinari;;Palermo;PA;Sicilia;Via Domenico Cimarosa 7;;;+39 0916823620;;;;Dott. Lacagnina;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/8684325540;automatica;62;54;C;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T12:49:43Z;8684325540
Artemis;Veterinari;;Palermo;PA;Sicilia;Via Porrazzi 12a, 90129;;ambulatorio.artemis@gmail.com;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/6269545637;automatica;54;50;C;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T12:49:43Z;6269545637
Scalea;Veterinari;;Palermo;PA;Sicilia;Via Giuseppe Lanza di Scalea 434;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/5486053084;automatica;46;36;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T12:49:43Z;5486053084
Hydro Reability Vet;Veterinari;;Palermo;PA;Sicilia;Via Guglielmo Savagnone 13;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/5486053087;automatica;46;36;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T12:49:43Z;5486053087
Ambulatorio veterianario Lo Conte;Veterinari;;Palermo;PA;Sicilia;Via A. lo Monaco Ciaccio 20, 90145;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/5110976777;automatica;46;36;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T12:49:43Z;5110976777
Ambulatorio veterinario Althea;Veterinari;;Palermo;PA;Sicilia;Via Guglielmo Borremans 12, 90145;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/8685452745;automatica;46;36;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T12:49:43Z;8685452745
Ambulatorio Veterinario Tasca Lanza;Veterinari;;Palermo;PA;Sicilia;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/5102016539;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T12:49:43Z;5102016539
S. Chiara;Veterinari;;Palermo;PA;Sicilia;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/7119016226;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T12:49:43Z;7119016226
Tamburello;Veterinari;;Palermo;PA;Sicilia;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/6361258611;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T12:49:43Z;6361258611
Clinica Veterinaria Platani;Veterinari;;Ragusa;RG;Sicilia;;https://www.clinicaveterinariaplatani.it/;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/10856023506;automatica;46;42;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-04T10:22:49Z;10856023506
Rdm;Veterinari;;Siracusa;SR;Sicilia;;https://www.veterinariadimartino.it/;;+39 0931580539;;;;Rosatea Di Martino;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/8356245062;automatica;62;60;C;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-02T15:44:50Z;8356245062
Micca;Veterinari;;Siracusa;SR;Sicilia;;;francescamicca58@gmail.com;+39 3201186404;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/6248470966;automatica;54;54;C;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-02T15:44:50Z;6248470966
Poliambulatorio veterinario Ablatio;Veterinari;;Siracusa;SR;Sicilia;;;;+39 093139900;;;;Luciano Reale;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/6450887933;automatica;54;46;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-02T15:44:50Z;6450887933
Ambulatorio veterinario San Giorgio;Veterinari;;Siracusa;SR;Sicilia;;;;09311854806 (formato da verificare);;;;Valeria Cattaneo;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/12886798638;automatica;54;46;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-02T15:44:50Z;12886798638
Centro Veterinario Polivalente;Veterinari;;Siracusa;SR;Sicilia;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/6519669377;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-02T15:44:50Z;6519669377
Centro Veterinario Pegaso;Veterinari;;Siracusa;SR;Sicilia;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/6363337856;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-02T15:44:50Z;6363337856
Caico;Veterinari;;Siracusa;SR;Sicilia;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/11423004028;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-02T15:44:50Z;11423004028
Ambulatorio veterinario Santa Lucia;Veterinari;;Siracusa;SR;Sicilia;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/6441756634;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-02T15:44:50Z;6441756634
Ambulatorio veterinario Sastri;Veterinari;;Siracusa;SR;Sicilia;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/7154810635;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-02T15:44:50Z;7154810635
Ars Medica;Veterinari;;Siracusa;SR;Sicilia;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/6252667582;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-02T15:44:50Z;6252667582
Campisi;Veterinari;;Siracusa;SR;Sicilia;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/6254818006;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-02T15:44:50Z;6254818006
San Francesco;Veterinari;;Siracusa;SR;Sicilia;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/6267091362;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-02T15:44:50Z;6267091362
Sardo Cannella;Veterinari;;Siracusa;SR;Sicilia;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/6291854390;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-02T15:44:50Z;6291854390
Sant'Antonio;Veterinari;;Siracusa;SR;Sicilia;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/6268536003;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-02T15:44:50Z;6268536003
Tierarzt;Veterinari;;Marsala;TP;Sicilia;Via Mazara 230;;;+39 3492330215;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/13378286602;automatica;54;48;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-03T20:24:47Z;13378286602
Studio Veterinario Associato San Francesco;Veterinari;;Arezzo;AR;Toscana;Via Isonzo 33, 52100;https://veterinariarezzo.com/;;+39 0575907009;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/5473004146;automatica;62;62;C;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-03T02:23:22Z;5473004146
Centro Dermatologico Veterinario;Veterinari;;Arezzo;AR;Toscana;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/5765784408;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-03T02:23:22Z;5765784408
Amici più;Veterinari;;Arezzo;AR;Toscana;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/3300720661;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-03T02:23:22Z;3300720661
Clinica Veterinaria San Clemente;Veterinari;;Arezzo;AR;Toscana;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/1900174951;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-03T02:23:22Z;1900174951
Il Poggetto;Veterinari;;Firenze;FI;Toscana;Via Celso 2 R;https://www.clinicaveterinariailpoggetto.it/;info@ilpoggettovet.it;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/2361715539;automatica;62;64;C;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T15:51:52Z;2361715539
Ambulatorio Veterinario Porta Romana;Veterinari;;Firenze;FI;Toscana;Via Cantagalli 5-7-9 R, 50125;;;+39 0552336143;;;;Alessandro Contrino;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/12250441798;automatica;62;54;C;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T15:51:52Z;12250441798
Ospedale Veterinario Masaccio;Veterinari;;Firenze;FI;Toscana;;https://www.ambulatorioveterinariomasaccio.com;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/6331789349;automatica;46;42;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T15:51:52Z;6331789349
Veterinario;Veterinari;;Firenze;FI;Toscana;Via Svezia;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/6781594987;automatica;46;36;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T15:51:52Z;6781594987
Ambulatorio Veterinario Petrarca;Veterinari;;Firenze;FI;Toscana;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/7473881895;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T15:51:52Z;7473881895
Clinica Veterinaria Linari;Veterinari;;Firenze;FI;Toscana;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/13135862859;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T15:51:52Z;13135862859
Ambulatorio Veterinario Masaccio;Veterinari;;Firenze;FI;Toscana;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/7494994410;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T15:51:52Z;7494994410
